x,y,z
11.6811,9.39126,33.497
11.6582,9.31766,33.5174
11.6348,9.24402,33.5367
11.6109,9.17036,33.5548
11.5865,9.09669,33.5718
11.5616,9.02304,33.5877
11.5362,8.94941,33.6024
11.5103,8.87583,33.616
11.484,8.80231,33.6286
11.4572,8.72887,33.64
11.4299,8.65553,33.6503
11.4021,8.58229,33.6595
11.3739,8.50918,33.6676
11.3453,8.4362,33.6746
11.3162,8.36339,33.6805
11.2867,8.29074,33.6853
11.2567,8.21828,33.6891
11.2263,8.14603,33.6917
11.1955,8.07398,33.6933
11.1643,8.00217,33.6939
11.1327,7.9306,33.6934
11.1007,7.85928,33.6918
11.0682,7.78824,33.6892
11.0354,7.71748,33.6856
11.0023,7.64702,33.6809
10.9687,7.57687,33.6752
10.9348,7.50705,33.6685
10.9005,7.43756,33.6608
10.8659,7.36841,33.6522
10.8309,7.29963,33.6425
10.7956,7.23121,33.6318
10.76,7.16318,33.6202
10.724,7.09555,33.6076
10.6877,7.02832,33.5941
10.6511,6.9615,33.5796
10.6142,6.89511,33.5642
10.577,6.82915,33.5479
10.5395,6.76364,33.5307
10.5018,6.69859,33.5126
10.4638,6.634,33.4935
10.4255,6.56988,33.4736
10.3869,6.50625,33.4529
10.3481,6.4431,33.4312
10.309,6.38046,33.4088
10.2698,6.31832,33.3855
10.2302,6.25669,33.3613
10.1905,6.19559,33.3364
10.1506,6.13501,33.3106
10.1104,6.07497,33.284
10.0701,6.01547,33.2567
10.0295,5.95652,33.2286
9.98878,5.89812,33.1997
9.94787,5.84029,33.1701
9.90679,5.78301,33.1398
9.86556,5.72631,33.1087
9.82416,5.67019,33.0769
9.78262,5.61464,33.0444
9.74094,5.55968,33.0112
9.69913,5.5053,32.9773
9.65719,5.45152,32.9428
9.61514,5.39834,32.9076
9.57297,5.34575,32.8717
9.5307,5.29377,32.8352
9.48833,5.24239,32.7981
9.44587,5.19163,32.7604
9.40332,5.14147,32.7221
9.36071,5.09192,32.6832
9.31802,5.04299,32.6437
9.27527,4.99468,32.6036
9.23246,4.94699,32.563
9.18961,4.89991,32.5219
9.14671,4.85346,32.4802
9.10378,4.80762,32.4379
9.06082,4.76241,32.3952
9.01783,4.71783,32.352
8.97483,4.67387,32.3082
8.93182,4.63053,32.264
8.88881,4.58781,32.2194
8.8458,4.54572,32.1742
8.8028,4.50425,32.1286
8.75981,4.4634,32.0826
8.71685,4.42317,32.0361
8.67391,4.38357,31.9893
8.63101,4.34458,31.942
8.58814,4.30621,31.8943
8.54533,4.26846,31.8462
8.50256,4.23133,31.7978
8.45984,4.1948,31.749
8.41719,4.15889,31.6998
8.37461,4.12359,31.6503
8.3321,4.0889,31.6004
8.28967,4.05481,31.5502
8.24732,4.02133,31.4997
8.20506,3.98844,31.4489
8.16289,3.95616,31.3977
8.12083,3.92446,31.3463
8.07886,3.89337,31.2946
8.03701,3.86286,31.2426
7.99527,3.83293,31.1903
7.95364,3.80359,31.1378
7.91214,3.77483,31.085
7.87077,3.74665,31.032
7.82953,3.71904,30.9787
7.78842,3.692,30.9252
7.74746,3.66552,30.8715
7.70664,3.63961,30.8176
7.66597,3.61426,30.7634
7.62545,3.58946,30.7091
7.58509,3.56521,30.6546
7.54489,3.54151,30.5999
7.50486,3.51835,30.545
7.46499,3.49573,30.49
7.4253,3.47365,30.4347
7.38579,3.4521,30.3794
7.34645,3.43107,30.3239
7.3073,3.41057,30.2682
7.26833,3.39059,30.2124
7.22955,3.37111,30.1565
7.19097,3.35215,30.1004
7.15258,3.3337,30.0443
7.11439,3.31574,29.988
7.0764,3.29828,29.9316
7.03862,3.28131,29.8751
7.00105,3.26483,29.8186
6.96369,3.24884,29.7619
6.92654,3.23332,29.7052
6.88961,3.21828,29.6484
6.85289,3.2037,29.5915
6.8164,3.18959,29.5345
6.78013,3.17594,29.4775
6.74409,3.16275,29.4204
6.70828,3.15001,29.3633
6.67269,3.13771,29.3061
6.63734,3.12586,29.2489
6.60223,3.11444,29.1917
6.56735,3.10346,29.1344
6.53271,3.09291,29.0771
6.49831,3.08278,29.0197
6.46416,3.07307,28.9624
6.43025,3.06377,28.905
6.39658,3.05489,28.8476
6.36317,3.04641,28.7903
6.33,3.03834,28.7329
6.29708,3.03066,28.6755
6.26442,3.02338,28.6181
6.23201,3.01648,28.5607
6.19985,3.00997,28.5034
6.16795,3.00384,28.446
6.13631,2.99808,28.3887
6.10493,2.9927,28.3314
6.07381,2.98769,28.2741
6.04295,2.98303,28.2168
6.01235,2.97874,28.1596
5.98201,2.9748,28.1024
5.95194,2.97121,28.0453
5.92213,2.96797,27.9882
5.89259,2.96508,27.9311
5.86332,2.96252,27.8741
5.83431,2.96029,27.8172
5.80557,2.9584,27.7603
5.7771,2.95683,27.7034
5.74889,2.95559,27.6466
5.72096,2.95466,27.5899
5.6933,2.95406,27.5332
5.6659,2.95376,27.4766
5.63878,2.95377,27.4201
5.61193,2.95409,27.3636
5.58535,2.95471,27.3072
5.55905,2.95562,27.2509
5.53301,2.95683,27.1947
5.50725,2.95833,27.1385
5.48176,2.96011,27.0824
5.45655,2.96218,27.0264
5.4316,2.96453,26.9705
5.40693,2.96716,26.9147
5.38253,2.97006,26.859
5.35841,2.97323,26.8033
5.33456,2.97667,26.7478
5.31098,2.98038,26.6923
5.28767,2.98434,26.637
5.26464,2.98856,26.5817
5.24188,2.99304,26.5266
5.21939,2.99777,26.4715
5.19717,3.00275,26.4166
5.17523,3.00798,26.3618
5.15356,3.01345,26.307
5.13216,3.01916,26.2524
5.11103,3.02511,26.1979
5.09017,3.0313,26.1435
5.06958,3.03771,26.0892
5.04926,3.04436,26.035
5.02921,3.05124,25.981
5.00943,3.05834,25.927
4.98992,3.06567,25.8732
4.97068,3.07322,25.8195
4.9517,3.08098,25.7659
4.933,3.08896,25.7125
4.91456,3.09716,25.6592
4.89638,3.10556,25.606
4.87847,3.11418,25.5529
4.86083,3.12301,25.4999
4.84345,3.13203,25.4471
4.82634,3.14127,25.3944
4.80949,3.1507,25.3419
4.7929,3.16034,25.2894
4.77657,3.17017,25.2372
4.76051,3.18019,25.185
4.74471,3.19041,25.133
4.72916,3.20083,25.0811
4.71388,3.21143,25.0293
4.69886,3.22222,24.9777
4.68409,3.2332,24.9263
4.66958,3.24436,24.875
4.65533,3.25571,24.8238
4.64133,3.26724,24.7727
4.62759,3.27896,24.7218
4.61411,3.29085,24.6711
4.60087,3.30292,24.6205
4.58789,3.31516,24.57
4.57517,3.32758,24.5197
4.56269,3.34018,24.4695
4.55046,3.35295,24.4195
4.53849,3.36589,24.3697
4.52676,3.379,24.32
4.51529,3.39228,24.2704
4.50406,3.40572,24.221
4.49307,3.41934,24.1718
4.48234,3.43312,24.1227
4.47184,3.44707,24.0737
4.4616,3.46118,24.0249
4.45159,3.47545,23.9763
4.44183,3.48989,23.9278
4.43231,3.50449,23.8795
4.42303,3.51924,23.8314
4.41399,3.53416,23.7834
4.4052,3.54924,23.7356
4.39664,3.56448,23.6879
4.38831,3.57987,23.6404
4.38023,3.59542,23.5931
4.37238,3.61113,23.5459
4.36477,3.62699,23.4989
4.35739,3.64301,23.4521
4.35025,3.65919,23.4054
4.34334,3.67552,23.3589
4.33666,3.692,23.3126
4.33021,3.70863,23.2665
4.324,3.72542,23.2205
4.31801,3.74236,23.1747
4.31225,3.75946,23.129
4.30673,3.7767,23.0836
4.30143,3.7941,23.0383
4.29635,3.81165,22.9931
4.29151,3.82935,22.9482
4.28688,3.8472,22.9034
4.28249,3.8652,22.8589
4.27831,3.88335,22.8145
4.27436,3.90165,22.7702
4.27064,3.9201,22.7262
4.26713,3.93871,22.6823
4.26385,3.95746,22.6387
4.26078,3.97636,22.5952
4.25794,3.99541,22.5518
4.25531,4.01462,22.5087
4.25291,4.03397,22.4658
4.25072,4.05347,22.423
4.24875,4.07312,22.3805
4.24699,4.09293,22.3381
4.24545,4.11288,22.2959
4.24412,4.13298,22.2539
4.24301,4.15324,22.2121
4.24211,4.17364,22.1705
4.24143,4.1942,22.1291
4.24096,4.21491,22.0879
4.2407,4.23576,22.0468
4.24065,4.25677,22.006
4.24081,4.27794,21.9654
4.24118,4.29925,21.9249
4.24176,4.32072,21.8847
4.24255,4.34233,21.8447
4.24355,4.36411,21.8048
4.24475,4.38603,21.7652
4.24617,4.40811,21.7258
4.24779,4.43034,21.6866
4.24961,4.45273,21.6476
4.25164,4.47527,21.6088
4.25388,4.49797,21.5702
4.25632,4.52083,21.5318
4.25897,4.54384,21.4936
4.26181,4.567,21.4556
4.26487,4.59033,21.4179
4.26812,4.61381,21.3803
4.27158,4.63745,21.343
4.27524,4.66125,21.3059
4.2791,4.6852,21.269
4.28316,4.70932,21.2324
4.28742,4.7336,21.1959
4.29188,4.75804,21.1597
4.29654,4.78264,21.1237
4.3014,4.8074,21.0879
4.30646,4.83232,21.0523
4.31172,4.85741,21.017
4.31718,4.88266,20.9819
4.32283,4.90808,20.947
4.32869,4.93366,20.9124
4.33474,4.9594,20.878
4.34098,4.98532,20.8438
4.34743,5.0114,20.8099
4.35407,5.03764,20.7762
4.3609,5.06406,20.7427
4.36793,5.09064,20.7095
4.37516,5.1174,20.6765
4.38258,5.14432,20.6437
4.3902,5.17142,20.6112
4.39801,5.19868,20.579
4.40602,5.22612,20.5469
4.41422,5.25374,20.5152
4.42261,5.28152,20.4837
4.4312,5.30948,20.4524
4.43999,5.33762,20.4214
4.44896,5.36593,20.3906
4.45813,5.39442,20.3601
4.4675,5.42308,20.3299
4.47705,5.45192,20.2999
4.4868,5.48095,20.2702
4.49674,5.51015,20.2407
4.50688,5.53953,20.2115
4.5172,5.56909,20.1826
4.52772,5.59883,20.1539
4.53843,5.62876,20.1255
4.54934,5.65887,20.0974
4.56043,5.68916,20.0696
4.57172,5.71964,20.042
4.5832,5.7503,20.0147
4.59487,5.78115,19.9877
4.60673,5.81218,19.9609
4.61879,5.84341,19.9345
4.63103,5.87482,19.9083
4.64347,5.90641,19.8824
4.6561,5.9382,19.8568
4.66892,5.97018,19.8315
4.68193,6.00235,19.8065
4.69514,6.0347,19.7818
4.70853,6.06726,19.7574
4.72212,6.1,19.7333
4.7359,6.13294,19.7095
4.74987,6.16607,19.6859
4.76403,6.19939,19.6627
4.77838,6.23291,19.6398
4.79293,6.26662,19.6172
4.80767,6.30054,19.595
4.8226,6.33464,19.573
4.83772,6.36895,19.5514
4.85303,6.40345,19.53
4.86853,6.43815,19.509
4.88423,6.47305,19.4883
4.90012,6.50815,19.468
4.9162,6.54345,19.448
4.93247,6.57895,19.4283
4.94893,6.61466,19.4089
4.96559,6.65056,19.3899
4.98244,6.68666,19.3712
4.99948,6.72297,19.3529
5.01672,6.75947,19.3349
5.03415,6.79619,19.3172
5.05177,6.8331,19.2999
5.06958,6.87022,19.283
5.08759,6.90754,19.2664
5.10579,6.94506,19.2502
5.12418,6.98279,19.2343
5.14276,7.02073,19.2188
5.16154,7.05887,19.2036
5.18052,7.09721,19.1889
5.19968,7.13576,19.1744
5.21905,7.17452,19.1604
5.2386,7.21347,19.1468
5.25835,7.25264,19.1335
5.27829,7.29201,19.1206
5.29843,7.33159,19.1081
5.31876,7.37137,19.096
5.33929,7.41135,19.0843
5.36001,7.45155,19.073
5.38092,7.49194,19.062
5.40203,7.53255,19.0515
5.42334,7.57335,19.0414
5.44484,7.61437,19.0317
5.46653,7.65558,19.0224
5.48842,7.697,19.0135
5.51051,7.73863,19.0051
5.53279,7.78046,18.997
5.55527,7.82249,18.9894
5.57794,7.86472,18.9823
5.60081,7.90716,18.9755
5.62387,7.94979,18.9692
5.64713,7.99263,18.9633
5.67059,8.03567,18.9579
5.69424,8.07891,18.9529
5.71808,8.12235,18.9484
5.74213,8.16598,18.9443
5.76636,8.20981,18.9406
5.7908,8.25384,18.9375
5.81543,8.29807,18.9348
5.84026,8.34249,18.9325
5.86528,8.3871,18.9308
5.8905,8.43191,18.9295
5.91591,8.47691,18.9287
5.94152,8.5221,18.9283
5.96733,8.56747,18.9285
5.99333,8.61304,18.9292
6.01952,8.65879,18.9303
6.04592,8.70473,18.9319
6.07251,8.75085,18.9341
6.09929,8.79715,18.9367
6.12627,8.84363,18.9399
6.15344,8.89029,18.9436
6.18081,8.93713,18.9477
6.20837,8.98414,18.9525
6.23613,9.03133,18.9577
6.26408,9.07869,18.9635
6.29223,9.12621,18.9698
6.32057,9.17391,18.9766
6.3491,9.22177,18.984
6.37783,9.26979,18.9919
6.40675,9.31797,19.0004
6.43586,9.36631,19.0094
6.46516,9.41481,19.019
6.49466,9.46346,19.0292
6.52435,9.51226,19.0399
6.55423,9.5612,19.0512
6.5843,9.61029,19.063
6.61456,9.65953,19.0755
6.64501,9.7089,19.0885
6.67565,9.75841,19.1021
6.70647,9.80805,19.1163
6.73749,9.85782,19.1311
6.76869,9.90772,19.1465
6.80008,9.95773,19.1625
6.83166,10.0079,19.1791
6.86342,10.0581,19.1964
6.89537,10.1085,19.2142
6.9275,10.159,19.2327
6.95981,10.2095,19.2517
6.99231,10.2602,19.2715
7.02499,10.311,19.2918
7.05785,10.3619,19.3128
7.09089,10.4128,19.3344
7.12411,10.4638,19.3567
7.15751,10.5149,19.3796
7.19108,10.5661,19.4032
7.22483,10.6174,19.4275
7.25876,10.6687,19.4524
7.29286,10.7201,19.4779
7.32713,10.7715,19.5042
7.36157,10.823,19.5311
7.39619,10.8745,19.5587
7.43097,10.9261,19.587
7.46592,10.9777,19.6159
7.50104,11.0293,19.6456
7.53632,11.0809,19.6759
7.57177,11.1326,19.7069
7.60738,11.1842,19.7387
7.64314,11.2359,19.7711
7.67907,11.2876,19.8043
7.71516,11.3392,19.8382
7.7514,11.3908,19.8727
7.78779,11.4424,19.908
7.82434,11.494,19.9441
7.86103,11.5456,19.9808
7.89788,11.597,20.0183
7.93487,11.6485,20.0565
7.97201,11.6999,20.0954
8.00929,11.7512,20.1351
8.04671,11.8024,20.1756
8.08426,11.8536,20.2167
8.12196,11.9047,20.2586
8.15978,11.9556,20.3013
8.19774,12.0065,20.3447
8.23583,12.0572,20.3889
8.27404,12.1079,20.4338
8.31238,12.1584,20.4795
8.35084,12.2087,20.526
8.38942,12.2589,20.5732
8.42811,12.309,20.6212
8.46692,12.3588,20.6699
8.50584,12.4086,20.7194
8.54487,12.4581,20.7697
8.584,12.5074,20.8208
8.62324,12.5565,20.8726
8.66257,12.6054,20.9253
8.702,12.6541,20.9787
8.74152,12.7025,21.0328
8.78113,12.7507,21.0878
8.82082,12.7987,21.1435
8.8606,12.8464,21.2
8.90046,12.8938,21.2573
8.94039,12.9409,21.3154
8.9804,12.9877,21.3742
9.02047,13.0342,21.4339
9.06061,13.0804,21.4943
9.10081,13.1263,21.5555
9.14106,13.1718,21.6175
9.18137,13.217,21.6802
9.22173,13.2618,21.7438
9.26213,13.3062,21.8081
9.30257,13.3503,21.8732
9.34304,13.3939,21.939
9.38355,13.4371,22.0057
9.42409,13.48,22.0731
9.46465,13.5223,22.1413
9.50522,13.5643,22.2102
9.54582,13.6057,22.2799
9.58641,13.6467,22.3504
9.62702,13.6872,22.4216
9.66762,13.7273,22.4936
9.70822,13.7668,22.5663
9.7488,13.8058,22.6398
9.78937,13.8442,22.714
9.82992,13.8821,22.7889
9.87044,13.9194,22.8646
9.91093,13.9562,22.941
9.95138,13.9924,23.0182
9.99179,14.028,23.0961
10.0322,14.063,23.1746
10.0725,14.0973,23.2539
10.1127,14.131,23.3339
10.1529,14.1641,23.4146
10.193,14.1965,23.4959
10.233,14.2282,23.578
10.273,14.2592,23.6607
10.3129,14.2895,23.7441
10.3526,14.3191,23.8281
10.3923,14.348,23.9128
10.4318,14.3761,23.9982
10.4713,14.4035,24.0842
10.5106,14.4301,24.1708
10.5498,14.4559,24.258
10.5889,14.4809,24.3458
10.6278,14.5051,24.4342
10.6666,14.5285,24.5232
10.7052,14.5511,24.6128
10.7436,14.5728,24.7029
10.7819,14.5936,24.7936
10.82,14.6136,24.8848
10.858,14.6327,24.9766
10.8957,14.6509,25.0689
10.9333,14.6682,25.1617
10.9706,14.6846,25.2549
11.0078,14.7,25.3487
11.0447,14.7145,25.4429
11.0814,14.728,25.5376
11.1179,14.7406,25.6327
11.1541,14.7521,25.7282
11.1901,14.7627,25.8241
11.2258,14.7723,25.9205
11.2613,14.7809,26.0172
11.2964,14.7884,26.1143
11.3314,14.7949,26.2117
11.366,14.8004,26.3094
11.4003,14.8048,26.4075
11.4344,14.8082,26.5059
11.4681,14.8104,26.6045
11.5016,14.8116,26.7034
11.5347,14.8117,26.8025
11.5674,14.8107,26.9019
11.5999,14.8086,27.0015
11.6319,14.8054,27.1013
11.6637,14.8011,27.2012
11.6951,14.7956,27.3013
11.7261,14.789,27.4015
11.7567,14.7812,27.5019
11.7869,14.7723,27.6023
11.8168,14.7622,27.7028
11.8462,14.7509,27.8034
11.8753,14.7385,27.904
11.9039,14.7249,28.0046
11.9321,14.7101,28.1052
11.9599,14.6942,28.2058
11.9873,14.677,28.3063
12.0141,14.6586,28.4068
12.0406,14.6391,28.5071
12.0666,14.6184,28.6074
12.0921,14.5964,28.7075
12.1171,14.5733,28.8074
12.1417,14.5489,28.9072
12.1658,14.5233,29.0068
12.1893,14.4966,29.1061
12.2124,14.4686,29.2052
12.235,14.4394,29.304
12.257,14.409,29.4025
12.2785,14.3774,29.5007
12.2995,14.3446,29.5986
12.32,14.3106,29.6961
12.3399,14.2754,29.7932
12.3592,14.239,29.8899
12.378,14.2014,29.9862
12.3963,14.1626,30.082
12.4139,14.1226,30.1774
12.431,14.0815,30.2722
12.4475,14.0391,30.3665
12.4634,13.9956,30.4603
12.4788,13.951,30.5535
12.4935,13.9052,30.6461
12.5076,13.8582,30.7381
12.5211,13.8101,30.8295
12.534,13.7609,30.9202
12.5463,13.7105,31.0102
12.5579,13.659,31.0996
12.5689,13.6064,31.1882
12.5793,13.5528,31.276
12.589,13.498,31.3631
12.5981,13.4422,31.4494
12.6066,13.3853,31.5349
12.6144,13.3273,31.6195
12.6215,13.2683,31.7033
12.628,13.2083,31.7862
12.6338,13.1473,31.8683
12.6389,13.0853,31.9494
12.6434,13.0223,32.0296
12.6471,12.9583,32.1088
12.6503,12.8934,32.1871
12.6527,12.8275,32.2643
12.6544,12.7607,32.3406
12.6555,12.6931,32.4158
12.6559,12.6245,32.49
12.6556,12.555,32.5632
12.6546,12.4847,32.6352
12.6529,12.4136,32.7062
12.6505,12.3416,32.776
12.6474,12.2689,32.8448
12.6436,12.1953,32.9123
12.6391,12.121,32.9788
12.6339,12.046,33.044
12.628,11.9702,33.1081
12.6215,11.8937,33.171
12.6142,11.8166,33.2326
12.6062,11.7387,33.2931
12.5975,11.6603,33.3523
12.5882,11.5812,33.4102
12.5781,11.5015,33.4669
12.5673,11.4212,33.5223
12.5559,11.3404,33.5765
12.5437,11.2591,33.6293
12.5309,11.1772,33.6809
12.5173,11.0948,33.7311
12.5031,11.012,33.78
12.4882,10.9287,33.8276
12.4726,10.845,33.8739
12.4563,10.7609,33.9189
12.4394,10.6764,33.9624
12.4217,10.5916,34.0047
12.4034,10.5064,34.0456
12.3845,10.4209,34.0851
12.3648,10.3351,34.1233
12.3445,10.2491,34.1601
12.3236,10.1628,34.1955
12.302,10.0763,34.2295
12.2797,9.98955,34.2622
12.2568,9.90266,34.2935
12.2333,9.81562,34.3234
12.2091,9.72845,34.352
12.1843,9.64116,34.3792
12.1589,9.5538,34.405
12.1328,9.46637,34.4294
12.1061,9.37889,34.4524
12.0789,9.2914,34.4741
12.051,9.20391,34.4944
12.0225,9.11644,34.5133
11.9935,9.02902,34.5309
11.9638,8.94166,34.5471
11.9336,8.85439,34.5619
11.9028,8.76723,34.5754
11.8715,8.6802,34.5876
11.8395,8.59331,34.5984
11.8071,8.5066,34.6079
11.7741,8.42007,34.616
11.7405,8.33375,34.6229
11.7065,8.24766,34.6284
11.6719,8.16182,34.6326
11.6368,8.07624,34.6355
11.6012,7.99095,34.6371
11.5651,7.90596,34.6375
11.5285,7.82129,34.6365
11.4914,7.73696,34.6343
11.4539,7.65299,34.6309
11.4159,7.56939,34.6262
11.3774,7.48617,34.6203
11.3385,7.40337,34.6131
11.2991,7.32098,34.6048
11.2593,7.23903,34.5952
11.2191,7.15753,34.5844
11.1785,7.07651,34.5725
11.1375,6.99596,34.5594
11.0961,6.91591,34.5452
11.0543,6.83636,34.5298
11.0121,6.75735,34.5133
10.9696,6.67886,34.4957
10.9267,6.60093,34.477
10.8834,6.52356,34.4571
10.8398,6.44676,34.4363
10.7959,6.37054,34.4143
10.7516,6.29492,34.3913
10.707,6.21991,34.3673
10.6622,6.14552,34.3422
10.617,6.07175,34.3162
10.5716,5.99862,34.2891
10.5258,5.92613,34.2611
10.4798,5.85431,34.2321
10.4336,5.78314,34.2022
10.3871,5.71265,34.1713
10.3403,5.64283,34.1395
10.2934,5.5737,34.1069
10.2462,5.50527,34.0733
10.1987,5.43754,34.0388
10.1511,5.37051,34.0035
10.1033,5.3042,33.9673
10.0553,5.2386,33.9304
10.0072,5.17373,33.8925
9.95883,5.10959,33.8539
9.91034,5.04618,33.8146
9.8617,4.98351,33.7744
9.81292,4.92158,33.7335
9.76401,4.8604,33.6918
9.71497,4.79997,33.6494
9.66582,4.74028,33.6063
9.61656,4.68135,33.5625
9.56721,4.62318,33.518
9.51777,4.56576,33.4729
9.46825,4.50911,33.4271
9.41866,4.45321,33.3806
9.36901,4.39808,33.3336
9.3193,4.34371,33.2859
9.26954,4.29011,33.2376
9.21975,4.23727,33.1887
9.16992,4.18519,33.1393
9.12007,4.13388,33.0893
9.07021,4.08333,33.0388
9.02034,4.03355,32.9877
8.97048,3.98452,32.9361
8.92062,3.93626,32.884
8.87077,3.88875,32.8315
8.82095,3.842,32.7784
8.77116,3.79601,32.7249
8.72141,3.75077,32.6709
8.6717,3.70629,32.6165
8.62205,3.66255,32.5617
8.57246,3.61955,32.5064
8.52293,3.5773,32.4508
8.47347,3.53579,32.3947
8.42409,3.49502,32.3383
8.3748,3.45498,32.2815
8.3256,3.41567,32.2243
8.2765,3.37708,32.1668
8.22751,3.33922,32.109
8.17863,3.30207,32.0509
8.12986,3.26564,31.9924
8.08122,3.22991,31.9336
8.03271,3.19489,31.8746
7.98433,3.16058,31.8153
7.93609,3.12695,31.7556
7.888,3.09402,31.6958
7.84006,3.06178,31.6357
7.79228,3.03021,31.5753
7.74466,2.99932,31.5147
7.6972,2.9691,31.4539
7.64992,2.93955,31.3929
7.60282,2.91065,31.3317
7.5559,2.88241,31.2702
7.50916,2.85482,31.2086
7.46262,2.82787,31.1468
7.41627,2.80156,31.0849
7.37012,2.77588,31.0228
7.32418,2.75082,30.9605
7.27845,2.72639,30.8981
7.23293,2.70257,30.8355
7.18762,2.67936,30.7729
7.14254,2.65675,30.7101
7.09768,2.63473,30.6471
7.05305,2.61331,30.5841
7.00866,2.59247,30.521
6.96449,2.57221,30.4578
6.92057,2.55252,30.3945
6.87689,2.5334,30.3311
6.83346,2.51483,30.2676
6.79027,2.49682,30.2041
6.74734,2.47936,30.1405
6.70466,2.46244,30.0768
6.66223,2.44605,30.0132
6.62007,2.43019,29.9494
6.57817,2.41486,29.8856
6.53654,2.40004,29.8218
6.49517,2.38573,29.758
6.45408,2.37193,29.6941
6.41326,2.35862,29.6303
6.37271,2.34581,29.5664
6.33244,2.33348,29.5025
6.29245,2.32163,29.4386
6.25275,2.31026,29.3747
6.21332,2.29935,29.3108
6.17418,2.28891,29.2469
6.13533,2.27892,29.1831
6.09676,2.26938,29.1192
6.05849,2.26029,29.0554
6.02051,2.25164,28.9916
5.98282,2.24341,28.9279
5.94543,2.23562,28.8641
5.90833,2.22825,28.8005
5.87153,2.22129,28.7368
5.83502,2.21474,28.6732
5.79882,2.2086,28.6097
5.76292,2.20285,28.5462
5.72732,2.1975,28.4828
5.69202,2.19254,28.4194
5.65703,2.18796,28.3561
5.62233,2.18376,28.2929
5.58795,2.17993,28.2297
5.55387,2.17646,28.1666
5.52009,2.17336,28.1036
5.48663,2.17062,28.0406
5.45347,2.16822,27.9778
5.42061,2.16618,27.915
5.38807,2.16447,27.8523
5.35583,2.1631,27.7897
5.32391,2.16207,27.7272
5.29229,2.16136,27.6647
5.26098,2.16097,27.6024
5.22998,2.1609,27.5402
5.19929,2.16114,27.478
5.16891,2.1617,27.416
5.13883,2.16255,27.354
5.10907,2.16371,27.2922
5.07962,2.16516,27.2305
5.05047,2.16691,27.1689
5.02164,2.16894,27.1074
4.99311,2.17125,27.046
4.96489,2.17384,26.9847
4.93698,2.17671,26.9235
4.90938,2.17985,26.8625
4.88208,2.18325,26.8015
4.8551,2.18692,26.7407
4.82841,2.19085,26.68
4.80204,2.19503,26.6195
4.77597,2.19946,26.559
4.7502,2.20415,26.4987
4.72474,2.20907,26.4385
4.69959,2.21424,26.3785
4.67473,2.21965,26.3185
4.65018,2.22529,26.2587
4.62593,2.23116,26.199
4.60198,2.23726,26.1395
4.57834,2.24359,26.0801
4.55499,2.25013,26.0208
4.53194,2.2569,25.9617
4.50919,2.26388,25.9027
4.48674,2.27107,25.8438
4.46458,2.27848,25.7851
4.44272,2.28609,25.7265
4.42115,2.2939,25.668
4.39988,2.30192,25.6097
4.3789,2.31013,25.5516
4.35821,2.31854,25.4935
4.33782,2.32715,25.4357
4.31771,2.33594,25.3779
4.29789,2.34493,25.3203
4.27836,2.3541,25.2629
4.25912,2.36346,25.2056
4.24016,2.373,25.1485
4.22149,2.38271,25.0915
4.2031,2.39261,25.0346
4.185,2.40268,24.9779
4.16718,2.41293,24.9213
4.14963,2.42334,24.8649
4.13237,2.43393,24.8087
4.11539,2.44468,24.7526
4.09868,2.4556,24.6966
4.08225,2.46669,24.6409
4.06609,2.47793,24.5852
4.05021,2.48934,24.5297
4.0346,2.5009,24.4744
4.01927,2.51263,24.4192
4.0042,2.52451,24.3642
3.9894,2.53654,24.3093
3.97487,2.54873,24.2546
3.96061,2.56107,24.2001
3.94662,2.57356,24.1457
3.93289,2.58619,24.0915
3.91942,2.59898,24.0374
3.90622,2.61191,23.9835
3.89327,2.62499,23.9297
3.88059,2.63821,23.8761
3.86817,2.65158,23.8227
3.856,2.66508,23.7694
3.84409,2.67873,23.7163
3.83244,2.69252,23.6634
3.82104,2.70645,23.6106
3.80989,2.72051,23.558
3.799,2.73471,23.5055
3.78835,2.74905,23.4532
3.77796,2.76353,23.4011
3.76782,2.77814,23.3491
3.75792,2.79289,23.2973
3.74827,2.80777,23.2457
3.73887,2.82278,23.1942
3.7297,2.83792,23.1429
3.72079,2.8532,23.0918
3.71211,2.86861,23.0409
3.70368,2.88415,22.9901
3.69548,2.89982,22.9394
3.68752,2.91562,22.889
3.67981,2.93155,22.8387
3.67232,2.94761,22.7886
3.66508,2.96381,22.7386
3.65806,2.98012,22.6889
3.65128,2.99657,22.6393
3.64474,3.01315,22.5898
3.63842,3.02986,22.5406
3.63233,3.04669,22.4915
3.62648,3.06365,22.4426
3.62085,3.08074,22.3938
3.61545,3.09796,22.3453
3.61027,3.11531,22.2969
3.60532,3.13278,22.2487
3.6006,3.15038,22.2006
3.5961,3.16811,22.1528
3.59182,3.18597,22.1051
3.58776,3.20396,22.0576
3.58392,3.22208,22.0103
3.5803,3.24032,21.9631
3.5769,3.25869,21.9162
3.57372,3.2772,21.8694
3.57076,3.29583,21.8228
3.56801,3.31459,21.7763
3.56547,3.33348,21.7301
3.56315,3.3525,21.684
3.56105,3.37166,21.6382
3.55915,3.39094,21.5925
3.55747,3.41035,21.547
3.556,3.4299,21.5016
3.55474,3.44958,21.4565
3.55369,3.46939,21.4115
3.55284,3.48933,21.3668
3.55221,3.50941,21.3222
3.55178,3.52962,21.2778
3.55156,3.54997,21.2336
3.55154,3.57045,21.1896
